Sensing Range,Communication Range,Total Nodes,Unconnected Nodes,Intruder Distance Traveled,Detection Time,Total Detections,Transmit Distance,Transmit Hops to Base
41.0,45.100002,400,398.0,1000.0,29105007,0,0,0,400
43.0,47.3,400,398.0,1000.0,29918963,0,0,0,400
45.0,49.5,400,398.0,1000.0,30392345,0,0,0,400
47.0,51.7,400,0.0,40.283,1408649,1000,3630.6019821824243,73,400
49.0,53.9,400,0.0,35.161,1301006,1000,3634.0580481996035,73,400
51.0,56.100002,400,0.0,29.975,1118681,1000,3657.2519821824217,74,400
53.0,58.300003,400,0.0,26.468,991221,1000,3648.0116015901945,73,400
55.0,60.5,400,0.0,23.09,890545,1000,3689.2979976932666,74,400
57.0,62.7,400,0.0,19.898,784675,1000,3681.712642354206,74,400
59.0,64.9,400,0.0,17.518,705012,1000,3664.0358656589065,74,400
61.0,67.1,400,0.0,14.858,621014,1000,3758.3854345603418,76,400
63.0,69.3,400,0.0,11.852,513158,1000,3691.149038457274,74,400
65.0,71.5,400,0.0,10.453,393833,1000,3358.2736636408517,61,400
67.0,73.700005,400,0.0,8.351,325814,1000,3396.7917443999763,62,400
69.0,75.9,400,0.0,5.874,251398,1000,3393.826681330827,62,400
71.0,78.1,400,0.0,4.771,238463,1000,3371.814444694416,62,400
73.0,80.3,400,0.0,3.386,176424,1000,3380.526554002484,59,400
75.0,82.5,400,0.0,2.563,151654,1000,4491.489783733742,78,400
15.0,18.0,400,400.0,1000.0,29383051,0,0,0,400
17.0,20.400002,400,400.0,1000.0,29014600,0,0,0,400
19.0,22.800001,400,400.0,1000.0,29004013,0,0,0,400
21.0,25.2,400,400.0,1000.0,28950561,0,0,0,400
23.0,27.6,400,400.0,1000.0,29024865,0,0,0,400
25.0,30.000002,400,400.0,1000.0,29022791,0,0,0,400
27.0,32.4,400,400.0,1000.0,29056485,0,0,0,400
29.0,34.800003,400,400.0,1000.0,29087782,0,0,0,400
31.0,37.2,400,398.0,1000.0,29055254,0,0,0,400
33.0,39.600002,400,398.0,1000.0,29054730,0,0,0,400
35.0,42.0,400,398.0,1000.0,29109673,0,0,0,400
37.0,44.4,400,398.0,1000.0,29235631,0,0,0,400
39.0,46.800003,400,398.0,1000.0,30430787,0,0,0,400
41.0,49.2,400,398.0,1000.0,30343823,0,0,0,400
43.0,51.600002,400,0.0,52.804,1716254,1000,3629.9398501480687,73,400
45.0,54.000004,400,0.0,45.321,1566186,1000,3593.2509414184137,72,400
47.0,56.4,400,0.0,39.685,1384424,1000,3627.0570074355933,73,400
49.0,58.800003,400,0.0,33.539,1211777,1000,3666.394444302674,74,400
51.0,61.2,400,0.0,30.037,1089662,1000,3659.237337521482,74,400
53.0,63.600002,400,0.0,26.275,978026,1000,3643.4348248948995,73,400
55.0,66.0,400,0.0,23.398,883042,1000,3673.24193167609,74,400
57.0,68.4,400,0.0,19.769,773768,1000,3681.5919316760865,74,400
59.0,70.8,400,0.0,16.55,680774,1000,3332.9178195181325,61,400
61.0,73.200005,400,0.0,14.061,513775,1000,3354.727617492784,61,400
63.0,75.600006,400,0.0,11.603,431491,1000,3352.8879818052824,61,400
65.0,78.0,400,0.0,9.605,371120,1000,3370.4458155443153,61,400
67.0,80.4,400,0.0,7.76,325052,1000,3351.4136400156963,58,400
69.0,82.8,400,0.0,5.949,256664,1000,3402.2660090492564,59,400
71.0,85.200005,400,0.0,5.049,223460,1000,3361.759726466397,58,400
73.0,87.600006,400,0.0,3.657,182845,1000,3383.502195587658,59,400
75.0,90.0,400,0.0,2.548,146990,1000,4469.887192936304,78,400
15.0,19.5,400,400.0,1000.0,30214916,0,0,0,400
17.0,22.099998,400,400.0,1000.0,29248408,0,0,0,400
19.0,24.699999,400,400.0,1000.0,29051637,0,0,0,400
21.0,27.3,400,400.0,1000.0,28970473,0,0,0,400
23.0,29.9,400,400.0,1000.0,29075005,0,0,0,400
25.0,32.5,400,400.0,1000.0,29091916,0,0,0,400
27.0,35.1,400,400.0,1000.0,29068650,0,0,0,400
29.0,37.699997,400,398.0,1000.0,29053235,0,0,0,400
31.0,40.3,400,398.0,1000.0,29060312,0,0,0,400
33.0,42.899998,400,398.0,1000.0,30023794,0,0,0,400
35.0,45.5,400,398.0,1000.0,30445230,0,0,0,400
37.0,48.1,400,398.0,1000.0,30412421,0,0,0,400
39.0,50.699997,400,0.0,64.553,2109624,1000,3591.365586079357,72,400
41.0,53.3,400,0.0,58.455,1885800,1000,3595.8519821824216,72,400
43.0,55.899998,400,0.0,52.595,1709197,1000,3616.2837841308933,73,400
45.0,58.499996,400,0.0,46.576,1602202,1000,3627.460560826185,73,400
47.0,61.1,400,0.0,40.272,1386711,1000,3648.4116015901946,73,400
49.0,63.699997,400,0.0,33.97,1193845,1000,3648.14340353866,73,400
51.0,66.299995,400,0.0,30.08,1073638,1000,3664.2141142167784,74,400
53.0,68.899994,400,0.0,26.768,962140,1000,3684.7222617619777,74,400
55.0,71.5,400,0.0,23.778,835172,1000,3287.153039617915,60,400
57.0,74.1,400,0.0,19.725,674362,1000,3332.7830305169296,61,400
59.0,76.7,400,0.0,16.684,564805,1000,3325.4710464122186,60,400
61.0,79.299995,400,0.0,14.876,522328,1000,3335.7337882014317,58,400
63.0,81.899994,400,0.0,12.295,445459,1000,3331.2040710359165,58,400
65.0,84.5,400,0.0,10.073,383233,1000,3335.16874248862,58,400
67.0,87.1,400,0.0,8.009,319347,1000,3366.487294779531,59,400
69.0,89.7,400,0.0,6.367,287621,1000,3363.998992099826,59,400
